order_day	customer	product_group	ops	units
25-JAN-13	4683687	C	122.22	1
25-JAN-13	4775283	B	128.12	1
25-JAN-13	5496083	B	45.983	1
26-JAN-13	0147492	A	2646.0	1
26-JAN-13	0848334	B	46.923	1
26-JAN-13	1361683	B	98.393	1
26-JAN-13	1391161	B	117.009	1
26-JAN-13	1437605	B	117.009	1
26-JAN-13	1583499	B	73.333	1
26-JAN-13	1695427	B	73.8	1
26-JAN-13	1766283	A	699.1	1
26-JAN-13	1786870	C	109.4	1
26-JAN-13	2796075	A	2646.0	1
26-JAN-13	3104421	B	89.658	1
26-JAN-13	3615611	B	89.658	1
26-JAN-13	4975934	B	51.197	1
26-JAN-13	5439405	B	102.479	1
26-JAN-13	5512641	B	249.0	5
27-JAN-13	1164653	B	171.282	2
27-JAN-13	1986331	A	699.1	1
27-JAN-13	2183565	B	222.137	1
27-JAN-13	2729282	B	89.658	1
27-JAN-13	3203769	A	177.0	1
27-JAN-13	3531852	A	699.1	1
21-JAN-13	3726825	B	116.154	1
21-JAN-13	4322760	B	30.598	1
21-JAN-13	4620039	B	97.265	1
21-JAN-13	4780910	B	89.658	1
21-JAN-13	5344205	B	150.256	1
21-JAN-13	5348268	B	59.744	1
21-JAN-13	5365557	B	76.838	1
22-JAN-13	0937346	B	409.317	2
22-JAN-13	1879350	A	325.7	2
22-JAN-13	1963075	A	2646.0	1
22-JAN-13	2510934	A	699.1	1
22-JAN-13	2828222	B	73.419	1
22-JAN-13	3962462	C	107.7	2
22-JAN-13	4179960	B	133.248	1
22-JAN-13	4181915	A	1328.3	2
22-JAN-13	4962606	C	2731.64	4
22-JAN-13	5371864	C	237.6	2
22-JAN-13	5374601	B	187.949	1
23-JAN-13	4413523	C	288.89	1
23-JAN-13	5412239	B	145.214	1
23-JAN-13	5424700	B	239.231	1
23-JAN-13	5426961	B	53.761	1
24-JAN-13	1017110	A	194.7	1
24-JAN-13	1911123	A	301.8	1
24-JAN-13	2705584	B	79.9	1
24-JAN-13	3269202	B	73.333	1
24-JAN-13	4188188	B	93.932	1
24-JAN-13	4507975	B	295.641	1
24-JAN-13	4955313	A	1398.2	2
24-JAN-13	5318280	B	45.983	1
24-JAN-13	5465041	B	128.12	1
25-JAN-13	0767414	B	247.009	1
25-JAN-13	0897702	C	116.24	4
25-JAN-13	1850008	C	96.43	2
25-JAN-13	2022439	B	136.667	1
25-JAN-13	2652085	B	51.197	1
25-JAN-13	2751093	B	128.12	1
25-JAN-13	3095836	B	75.897	1
25-JAN-13	4489904	B	51.197	1
25-JAN-13	3474018	B	234.018	2
25-JAN-13	5365795	A	699.1	1
25-JAN-13	5457629	B	191.282	1
25-JAN-13	5478930	B	154.085	1
25-JAN-13	5480188	B	162.308	1
26-JAN-13	0631839	A	66.4	1
26-JAN-13	1173680	C	358.0	1
26-JAN-13	2392818	C	58.12	1
26-JAN-13	2571284	B	85.385	1
26-JAN-13	2824720	B	75.897	1
26-JAN-13	3560616	B	89.658	1
26-JAN-13	3755997	B	101.538	1
26-JAN-13	3253919	B	118.632	1
26-JAN-13	5381418	B	136.582	2
26-JAN-13	5472674	B	144.274	1
26-JAN-13	5522042	B	17.009	1
27-JAN-13	0188751	B	130.598	1
27-JAN-13	1195559	C	25.64	2
27-JAN-13	1547765	B	51.197	1
27-JAN-13	2164780	B	109.855	1
27-JAN-13	3198210	B	305.812	1
28-JAN-13	1758633	A	923.0	2
28-JAN-13	2939742	A	699.1	1
28-JAN-13	4278084	B	145.128	1
28-JAN-13	4572014	B	93.932	1
29-JAN-13	2284919	C	195.73	1
29-JAN-13	2517088	C	71.79	1
29-JAN-13	3496254	B	19.487	1
29-JAN-13	3689884	B	73.162	1
29-JAN-13	4667197	B	75.897	1
29-JAN-13	4733650	A	955.7	2
29-JAN-13	5589940	A	699.1	1
30-JAN-13	1635451	C	86.32	1
30-JAN-13	2799135	A	955.7	2
30-JAN-13	3310019	C	288.88	2
30-JAN-13	3705235	A	699.1	1
30-JAN-13	5622308	C	244.44	3
30-JAN-13	5625402	C	138.47	2
30-JAN-13	5646873	B	133.248	1
31-JAN-13	1577413	A	699.1	1
31-JAN-13	1653182	C	124.79	1
31-JAN-13	1674466	C	81.2	1
31-JAN-13	1888989	A	699.1	1
31-JAN-13	5671999	B	93.932	1
01-FEB-13	1204790	B	75.897	1
01-FEB-13	1837921	B	109.402	1
01-FEB-13	2061675	C	676.89	9
01-FEB-13	2276334	C	118.8	1
01-FEB-13	3745882	C	682.91	1
01-FEB-13	5555906	B	117.009	1
01-FEB-13	5689135	B	384.53	1
01-FEB-13	5692399	B	28.521	1
02-FEB-13	0314772	B	28.974	1
02-FEB-13	0633097	A	699.1	1
02-FEB-13	0792744	B	111.026	1
02-FEB-13	1915118	A	528.3	3
02-FEB-13	2921858	B	100.769	1
02-FEB-13	3136721	B	92.222	1
02-FEB-13	4279019	B	170.855	1
27-JAN-13	5507813	B	290.214	1
27-JAN-13	5528723	B	102.479	1
27-JAN-13	5537342	B	51.197	1
27-JAN-13	5538770	B	205.043	1
27-JAN-13	5543496	B	117.009	1
28-JAN-13	1610852	B	85.812	2
28-JAN-13	2986832	C	48.0	1
28-JAN-13	3264272	A	301.8	1
28-JAN-13	5577071	B	79.9	1
28-JAN-13	5580114	B	68.205	1
29-JAN-13	0811784	A	699.1	1
29-JAN-13	1177607	B	102.479	1
29-JAN-13	1363604	A	1654.8	3
29-JAN-13	2066078	B	189.744	1
29-JAN-13	2396541	A	699.1	1
29-JAN-13	3370012	A	699.1	1
29-JAN-13	4232796	B	75.897	1
29-JAN-13	5609864	B	93.846	1
29-JAN-13	5614165	B	115.697	2
30-JAN-13	1794367	A	699.1	1
30-JAN-13	1873485	C	118.8	1
30-JAN-13	1899376	A	699.1	1
30-JAN-13	2070175	B	24.615	1
30-JAN-13	2731798	A	699.1	1
30-JAN-13	3015919	A	256.6	1
30-JAN-13	3418003	C	177.78	2
30-JAN-13	3638901	A	177.0	1
30-JAN-13	3149097	B	34.103	1
31-JAN-13	0132685	A	321.2	1
31-JAN-13	0802757	C	115.38	1
31-JAN-13	1040842	B	12.65	1
31-JAN-13	1378071	B	49.8	1
31-JAN-13	2205818	B	93.932	1
31-JAN-13	2489803	B	281.846	2
31-JAN-13	2939657	B	59.744	1
31-JAN-13	3061513	B	82.906	1
31-JAN-13	4699973	B	51.197	1
31-JAN-13	3229201	B	116.068	1
31-JAN-13	4704478	B	34.103	1
31-JAN-13	5072562	B	213.59	1
31-JAN-13	5614029	B	16.068	1
01-FEB-13	0022967	C	338.46	2
01-FEB-13	2197692	A	2646.0	1
01-FEB-13	2597719	C	420.54	6
01-FEB-13	2822289	B	205.043	1
28-JAN-13	0427992	A	699.1	1
28-JAN-13	0979217	B	76.752	1
28-JAN-13	1615459	A	699.1	1
28-JAN-13	2546804	A	1575.2	2
28-JAN-13	2690777	B	47.778	1
28-JAN-13	3218712	A	168.1	1
28-JAN-13	3624519	A	336.2	2
28-JAN-13	4612508	B	33.333	1
28-JAN-13	4006203	C	295.0	1
28-JAN-13	4281739	B	196.496	1
29-JAN-13	0378998	A	2185.3	13
29-JAN-13	2737204	B	20.342	1
29-JAN-13	2942360	B	36.8	1
29-JAN-13	5598695	A	168.1	1
30-JAN-13	0024225	B	23.8	1
30-JAN-13	0802145	B	92.906	2
30-JAN-13	1404965	C	75.21	2
30-JAN-13	1563337	A	699.1	1
30-JAN-13	2194326	B	90.427	1
30-JAN-13	2597719	C	140.18	2
30-JAN-13	2892669	C	68.2	2
30-JAN-13	3416609	A	699.1	1
30-JAN-13	3519187	B	186.239	1
30-JAN-13	5625181	B	79.9	1
30-JAN-13	5627986	B	75.897	1
30-JAN-13	5640634	A	699.1	1
31-JAN-13	0081651	C	1381.2	4
31-JAN-13	0188751	B	307.607	1
31-JAN-13	1295332	C	345.3	1
31-JAN-13	1760911	A	699.1	1
31-JAN-13	2723468	B	89.658	1
31-JAN-13	3045091	B	68.291	1
31-JAN-13	3185069	B	205.043	1
31-JAN-13	4374882	B	23.8	1
31-JAN-13	5618670	B	286.823	2
01-FEB-13	0645575	A	345.1	1
01-FEB-13	1421931	A	699.1	1
01-FEB-13	2023170	B	193.561	2
01-FEB-13	2554743	B	179.402	1
01-FEB-13	3691499	C	220.51	1
01-FEB-13	5695340	B	136.667	1
02-FEB-13	0801499	A	699.1	1
02-FEB-13	1029231	A	699.1	1
02-FEB-13	1382406	B	93.932	1
27-JAN-13	5554410	B	89.658	1
28-JAN-13	0319243	B	213.59	1
28-JAN-13	1065441	A	132.7	1
28-JAN-13	1864526	A	699.1	1
28-JAN-13	2087124	B	22.137	1
28-JAN-13	3218712	B	89.658	1
28-JAN-13	3266261	C	314.53	1
28-JAN-13	3305412	A	699.1	1
28-JAN-13	4312322	A	699.1	1
28-JAN-13	4375681	C	23.93	1
28-JAN-13	5573348	B	76.838	1
29-JAN-13	0614516	A	2646.0	1
29-JAN-13	1070048	A	699.1	1
29-JAN-13	2608327	B	213.59	1
29-JAN-13	2713591	B	28.034	1
29-JAN-13	2893009	C	1090.0	4
29-JAN-13	3673139	A	345.1	1
29-JAN-13	3882375	B	213.59	1
29-JAN-13	4955313	A	699.1	1
29-JAN-13	5606090	B	46.923	1
30-JAN-13	0779977	A	699.1	1
30-JAN-13	0786981	B	305.812	1
30-JAN-13	1634873	A	699.1	1
30-JAN-13	5649491	B	39.239	1
31-JAN-13	0099008	B	34.615	1
31-JAN-13	0180149	A	336.3	1
31-JAN-13	0512091	A	699.1	1
31-JAN-13	1202189	B	39.436	1
31-JAN-13	1516655	B	38.462	1
31-JAN-13	2549677	C	118.8	1
31-JAN-13	2789190	C	81.2	1
31-JAN-13	3638901	A	15920.4	1
31-JAN-13	5650528	B	56.239	1
31-JAN-13	5662037	C	289.74	1
31-JAN-13	5663074	B	68.291	1
01-FEB-13	2316046	C	475.22	2
01-FEB-13	2930885	C	109.4	1
01-FEB-13	3101225	A	168.1	1
01-FEB-13	3392690	C	237.61	1
02-FEB-13	5709161	B	119.573	1
03-FEB-13	0875296	A	283.1	2
03-FEB-13	3285046	C	1295.72	2
03-FEB-13	3845332	A	699.1	1
04-FEB-13	0875840	B	82.8	1
04-FEB-13	1110627	B	51.197	1
04-FEB-13	1153756	B	176.239	1
04-FEB-13	1283296	B	101.538	1
04-FEB-13	2163046	A	699.1	1
04-FEB-13	2289390	C	540.16	4
04-FEB-13	2412623	A	699.1	1
04-FEB-13	3943218	B	93.932	1
04-FEB-13	4348804	C	682.06	2
04-FEB-13	3266312	C	117.94	2
04-FEB-13	5755843	B	153.761	1
04-FEB-13	5768559	B	68.291	1
05-FEB-13	1707701	A	2646.0	1
05-FEB-13	2431357	B	93.846	1
05-FEB-13	3261450	A	1318.6	1
06-FEB-13	1306807	A	699.1	1
06-FEB-13	1462765	B	68.291	1
06-FEB-13	5801913	B	129.9	1
07-FEB-13	2542894	C	83.76	2
08-FEB-13	0016388	A	2646.0	1
08-FEB-13	3899885	A	973.4	2
09-FEB-13	1673803	B	68.205	1
09-FEB-13	5829623	B	118.291	1
10-FEB-13	1348916	A	321.2	1
10-FEB-13	2520369	B	68.291	1
12-FEB-13	4113898	B	89.658	1
12-FEB-13	5857877	B	41.709	1
13-FEB-13	0406130	B	162.308	1
13-FEB-13	1907281	B	23.017	1
14-FEB-13	1335962	B	239.7	3
14-FEB-13	3839365	A	610.6	1
14-FEB-13	3840453	A	354.9	1
14-FEB-13	3240455	B	130.069	2
15-FEB-13	0420903	B	89.658	1
15-FEB-13	1097214	A	876.1	1
15-FEB-13	1270733	B	141.795	1
15-FEB-13	1827704	B	177.692	1
15-FEB-13	2383774	B	73.419	1
15-FEB-13	2463776	B	75.897	1
15-FEB-13	2862936	B	42.444	1
15-FEB-13	3158532	C	115.38	1
15-FEB-13	3410217	C	204.27	1
15-FEB-13	4431526	B	236.58	4
15-FEB-13	5907466	B	89.658	1
16-FEB-13	0016813	A	699.1	1
01-FEB-13	5683253	B	117.009	1
02-FEB-13	1676880	A	321.2	1
02-FEB-13	2746027	C	775.72	8
02-FEB-13	2790142	A	699.1	1
02-FEB-13	3378359	B	42.65	1
02-FEB-13	4431526	B	204.958	2
02-FEB-13	5708192	A	129.2	1
03-FEB-13	0067541	B	375.983	1
03-FEB-13	0542385	A	256.6	1
03-FEB-13	2134622	B	117.009	1
03-FEB-13	3312790	A	115.0	1
03-FEB-13	5735800	B	124.256	1
03-FEB-13	5740679	A	699.1	1
03-FEB-13	5743416	A	699.1	1
04-FEB-13	1390090	C	244.44	1
04-FEB-13	1788332	B	227.18	2
04-FEB-13	2403885	C	211.97	1
04-FEB-13	2494342	A	677.0	1
04-FEB-13	2568479	B	117.009	1
05-FEB-13	0441558	B	93.932	1
05-FEB-13	1690123	A	954.0	2
05-FEB-13	5539620	B	144.102	2
06-FEB-13	2736643	A	724.6	5
06-FEB-13	4314634	A	699.1	1
06-FEB-13	5791509	A	2646.0	1
09-FEB-13	1630674	C	79.4	1
09-FEB-13	2593826	B	73.8	1
10-FEB-13	2878678	A	1307.9	2
10-FEB-13	3638901	A	442.5	1
10-FEB-13	5837035	B	129.829	1
11-FEB-13	2854232	A	1309.7	2
13-FEB-13	0380443	A	699.1	1
13-FEB-13	0403954	B	192.137	1
13-FEB-13	2920430	B	17.009	1
13-FEB-13	2947086	B	62.308	1
13-FEB-13	3201117	B	73.8	1
02-FEB-13	2901509	A	876.1	1
02-FEB-13	3230306	A	256.6	1
02-FEB-13	4113898	B	119.573	2
02-FEB-13	4276401	B	93.846	1
02-FEB-13	5050955	B	153.761	1
03-FEB-13	0087856	A	77.9	1
03-FEB-13	0724778	A	132.7	1
03-FEB-13	0750686	A	176.1	1
03-FEB-13	1701190	B	133.248	1
03-FEB-13	2389384	B	25.556	1
03-FEB-13	3041572	B	133.248	1
03-FEB-13	3481260	B	55.0	1
03-FEB-13	3645395	B	128.12	1
03-FEB-13	4473397	C	1288.88	2
03-FEB-13	4611250	A	2646.0	1
03-FEB-13	5469886	B	75.214	1
03-FEB-13	5559680	B	89.658	1
04-FEB-13	0459034	B	45.983	1
04-FEB-13	0489022	A	699.1	1
04-FEB-13	1000671	A	230.0	2
04-FEB-13	1491223	A	699.1	1
04-FEB-13	2557820	A	699.1	1
04-FEB-13	2928488	A	336.3	1
04-FEB-13	3044938	B	133.248	1
04-FEB-13	3572091	A	699.1	1
04-FEB-13	5752239	A	699.1	1
05-FEB-13	1212406	A	177.0	1
05-FEB-13	1451137	B	36.667	1
05-FEB-13	1647980	B	93.932	1
05-FEB-13	1786785	B	68.291	1
05-FEB-13	2444090	B	51.026	1
05-FEB-13	2604366	C	83.76	2
05-FEB-13	3735036	C	33.76	1
05-FEB-13	3435666	A	2646.0	1
05-FEB-13	5634123	B	82.8	1
06-FEB-13	0341173	B	75.897	1
06-FEB-13	4278441	A	699.1	1
07-FEB-13	0866915	A	416.8	1
07-FEB-13	3629330	C	109.4	2
08-FEB-13	0999906	B	213.59	1
08-FEB-13	2863395	B	20.325	1
09-FEB-13	1445051	B	119.573	1
09-FEB-13	1706885	B	102.479	1
09-FEB-13	4279478	A	321.2	1
09-FEB-13	5829504	A	115.0	1
11-FEB-13	1015716	B	34.103	1
11-FEB-13	3118089	B	85.299	1
11-FEB-13	3515464	B	59.744	1
11-FEB-13	5845501	B	168.205	2
12-FEB-13	3041589	B	129.829	1
13-FEB-13	1867093	A	442.5	1
13-FEB-13	1930894	C	141.88	1
13-FEB-13	5870916	B	55.47	1
14-FEB-13	1667666	A	1398.2	2
14-FEB-13	2004334	B	42.65	1
14-FEB-13	2071858	B	153.675	1
14-FEB-13	2919155	B	165.085	1
14-FEB-13	3161116	A	699.1	1
14-FEB-13	3442143	A	699.1	1
15-FEB-13	0321623	B	85.299	1
15-FEB-13	0571047	B	170.855	1
15-FEB-13	0897277	B	136.53	1
01-FEB-13	3448484	A	769.2	2
02-FEB-13	0631839	A	66.4	1
02-FEB-13	0725254	A	655.8	1
02-FEB-13	1151342	C	12.82	1
02-FEB-13	1164653	B	204.958	2
02-FEB-13	1594192	B	119.487	1
02-FEB-13	1710812	B	93.932	1
02-FEB-13	5714805	B	42.65	1
02-FEB-13	5715791	B	59.9	1
03-FEB-13	1596708	A	3318.6	1
03-FEB-13	3039226	C	579.49	1
03-FEB-13	5718494	B	111.752	1
03-FEB-13	5736735	B	153.59	2
04-FEB-13	1529813	A	601.8	1
04-FEB-13	2115140	B	242.393	3
04-FEB-13	2148103	C	171.52	4
04-FEB-13	2315825	B	33.333	1
04-FEB-13	4381104	C	236.0	4
04-FEB-13	5546335	A	283.2	1
04-FEB-13	5753123	A	719.5	1
05-FEB-13	3100868	B	33.248	1
05-FEB-13	3649271	B	48.547	1
05-FEB-13	5704588	A	168.1	1
06-FEB-13	0870519	B	93.932	1
06-FEB-13	3120860	A	256.6	1
06-FEB-13	4969712	B	73.333	1
07-FEB-13	5805534	B	153.761	1
08-FEB-13	1019966	A	1381.4	2
08-FEB-13	4095844	A	522.1	1
09-FEB-13	1706664	C	215.38	2
09-FEB-13	2496212	B	89.658	1
09-FEB-13	4431526	B	346.768	4
10-FEB-13	3341129	C	100.86	2
10-FEB-13	4113898	B	82.906	1
10-FEB-13	4235941	C	50.43	1
10-FEB-13	3475378	A	2646.0	1
10-FEB-13	5801250	B	76.838	1
11-FEB-13	0396202	A	699.1	1
11-FEB-13	3001571	B	164.017	1
11-FEB-13	4509573	B	192.137	1
12-FEB-13	3282649	B	186.239	1
12-FEB-13	3604986	B	89.658	1
12-FEB-13	5229319	A	256.6	1
12-FEB-13	5296656	B	89.658	1
13-FEB-13	0984793	B	37.521	1
13-FEB-13	1148452	B	93.932	1
13-FEB-13	1981758	B	111.026	1
13-FEB-13	2612849	A	321.2	1
13-FEB-13	3147482	A	5300.9	1
14-FEB-13	1676302	A	699.1	1
16-FEB-13	3337338	A	168.1	1
17-FEB-13	2980916	B	304.188	1
17-FEB-13	3327121	C	899.14	8
17-FEB-13	3661171	B	75.043	1
17-FEB-13	5124310	B	123.761	2
17-FEB-13	5948351	B	158.0	1
17-FEB-13	5955695	B	89.658	1
18-FEB-13	1321733	A	718.6	2
18-FEB-13	2769912	B	89.658	1
18-FEB-13	3543157	B	119.573	1
18-FEB-13	4700466	B	89.658	1
18-FEB-13	5853695	A	719.5	2
18-FEB-13	5900139	B	93.932	1
18-FEB-13	5990290	B	113.795	1
19-FEB-13	2217446	A	159.3	1
19-FEB-13	2415122	B	38.376	1
19-FEB-13	2473075	B	81.111	1
19-FEB-13	3535201	B	59.744	1
19-FEB-13	3590094	B	73.419	1
19-FEB-13	5670367	A	699.1	1
19-FEB-13	5996359	B	58.803	1
20-FEB-13	0638656	A	508.0	1
20-FEB-13	2679098	B	47.778	1
20-FEB-13	2739907	A	2646.0	1
20-FEB-13	2766614	B	10.94	1
20-FEB-13	2964681	B	34.103	1
20-FEB-13	4961892	B	89.658	1
20-FEB-13	5768185	B	49.9	1
20-FEB-13	6051337	B	304.188	1
21-FEB-13	0742662	A	629.2	1
21-FEB-13	1249925	B	99.573	2
21-FEB-13	5968496	B	24.615	1
22-FEB-13	1602624	B	47.863	1
22-FEB-13	2108561	B	42.65	1
22-FEB-13	2676820	B	38.376	1
22-FEB-13	2705890	B	68.291	1
22-FEB-13	4190024	B	152.051	1
23-FEB-13	0078217	B	34.103	1
23-FEB-13	3217131	A	699.1	1
23-FEB-13	4421156	B	93.932	1
14-FEB-13	1867093	A	442.5	1
14-FEB-13	2138005	B	162.308	1
14-FEB-13	2417247	A	955.7	2
14-FEB-13	2875958	A	1249.6	3
14-FEB-13	5746085	B	118.957	1
15-FEB-13	2326348	B	59.658	1
15-FEB-13	2669867	C	118.8	1
15-FEB-13	2741471	B	27.9	1
15-FEB-13	4211852	B	59.744	1
15-FEB-13	4646984	A	321.2	1
15-FEB-13	5877036	B	85.299	1
15-FEB-13	5903522	A	321.2	1
16-FEB-13	0709461	A	168.1	1
16-FEB-13	2436083	A	115.0	1
16-FEB-13	2768841	B	135.641	2
16-FEB-13	3670759	B	170.769	1
16-FEB-13	3928445	C	276.94	4
16-FEB-13	5877036	B	38.9	1
16-FEB-13	5926336	C	82.82	1
17-FEB-13	1320373	B	2.137	1
17-FEB-13	4275534	B	213.59	1
17-FEB-13	3838124	B	128.12	1
17-FEB-13	5951564	B	304.188	1
18-FEB-13	0343757	C	218.8	1
18-FEB-13	1252084	A	115.0	1
18-FEB-13	2767413	B	47.778	1
18-FEB-13	3235559	B	34.103	1
18-FEB-13	3656666	B	85.385	1
18-FEB-13	5974276	A	2646.0	1
19-FEB-13	1369333	B	68.291	1
19-FEB-13	4094365	A	384.6	1
19-FEB-13	6004842	B	59.744	1
20-FEB-13	1417732	A	4300.9	1
20-FEB-13	2289135	B	89.658	1
20-FEB-13	2361317	B	50.256	1
20-FEB-13	2700773	B	75.897	1
20-FEB-13	5956392	B	59.744	1
21-FEB-13	1372767	A	1249.3	7
21-FEB-13	6025922	A	115.0	1
21-FEB-13	6077636	A	699.1	1
22-FEB-13	0803165	C	17.94	2
22-FEB-13	1852881	A	79.6	1
22-FEB-13	1865597	A	699.1	1
22-FEB-13	2493458	A	15920.4	1
22-FEB-13	3017279	C	76.07	1
22-FEB-13	3075300	A	699.1	1
22-FEB-13	3207968	C	107.69	1
22-FEB-13	3293529	C	187.18	1
22-FEB-13	3443979	B	38.376	1
15-FEB-13	2772921	B	211.547	1
15-FEB-13	5895702	B	59.744	1
16-FEB-13	2841754	B	33.333	1
16-FEB-13	3005124	B	59.9	1
16-FEB-13	4120120	A	699.1	1
16-FEB-13	5909540	B	73.8	1
17-FEB-13	0422858	B	85.299	1
17-FEB-13	1029928	C	35.0	1
17-FEB-13	1336387	B	75.897	1
17-FEB-13	1547884	A	778.8	1
17-FEB-13	2997576	B	16.068	1
17-FEB-13	3585963	B	34.103	1
17-FEB-13	3923600	B	53.761	1
17-FEB-13	4037568	B	75.043	1
17-FEB-13	4041733	B	75.043	1
17-FEB-13	5953298	B	67.35	1
18-FEB-13	0722296	A	168.1	1
18-FEB-13	1368993	B	101.538	1
18-FEB-13	1680824	B	366.41	3
18-FEB-13	2831435	B	73.8	1
18-FEB-13	3108110	B	68.291	1
18-FEB-13	3349510	A	699.1	1
18-FEB-13	3702855	A	168.1	1
18-FEB-13	3741887	B	136.077	2
19-FEB-13	1148197	A	115.0	1
19-FEB-13	2527441	B	82.906	1
19-FEB-13	2888470	A	513.3	1
19-FEB-13	3069333	B	237.607	1
19-FEB-13	3431756	B	28.974	1
19-FEB-13	3280745	B	20.427	1
20-FEB-13	0463046	B	114.327	2
20-FEB-13	1930469	B	47.778	1
20-FEB-13	2371993	B	135.043	1
20-FEB-13	2415768	B	42.564	1
20-FEB-13	4394415	B	93.932	1
20-FEB-13	4602716	B	324.615	1
21-FEB-13	1716286	A	79.6	1
21-FEB-13	1859698	B	307.521	1
21-FEB-13	2045083	B	75.8	1
21-FEB-13	2169217	A	168.1	1
21-FEB-13	4497503	B	75.897	1
22-FEB-13	1056567	C	99.0	1
22-FEB-13	2061692	B	145.129	2
22-FEB-13	3678358	B	204.957	1
14-FEB-13	3074093	A	4300.9	1
15-FEB-13	0206941	C	126.41	1
15-FEB-13	0499477	B	119.573	1
15-FEB-13	1971575	B	119.573	1
15-FEB-13	3250689	B	119.8	2
16-FEB-13	0050031	A	256.6	1
16-FEB-13	0154989	B	33.333	1
16-FEB-13	0791095	A	699.1	1
16-FEB-13	1092131	B	100.855	1
16-FEB-13	1436211	B	76.838	1
16-FEB-13	2231828	A	699.1	1
16-FEB-13	2669867	B	119.573	1
16-FEB-13	2700212	C	136.75	2
16-FEB-13	3682302	C	100.86	2
16-FEB-13	4092937	A	699.1	1
16-FEB-13	5412239	B	251.086	3
16-FEB-13	5847422	B	49.8	1
16-FEB-13	5912209	A	699.1	1
16-FEB-13	5915150	B	89.658	1
17-FEB-13	2479042	A	256.6	1
17-FEB-13	2523463	C	34.1	1
17-FEB-13	3659879	B	24.615	1
17-FEB-13	4637736	B	73.333	1
17-FEB-13	4281654	B	59.744	1
17-FEB-13	5960438	B	358.291	1
18-FEB-13	0620874	B	82.906	1
18-FEB-13	2875958	A	369.0	1
18-FEB-13	2904994	B	89.658	1
18-FEB-13	2910502	B	42.564	1
18-FEB-13	3044224	B	34.103	1
18-FEB-13	5412239	B	221.881	3
18-FEB-13	5970213	B	17.778	1
18-FEB-13	5977132	B	116.667	1
19-FEB-13	0413882	C	98.0	1
19-FEB-13	2740536	A	345.1	1
19-FEB-13	4599027	B	65.726	1
20-FEB-13	0604979	B	213.59	1
20-FEB-13	0848521	A	2727.4	14
20-FEB-13	1127814	A	2646.0	1
20-FEB-13	1189218	B	324.615	1
20-FEB-13	2403562	B	85.385	1
20-FEB-13	4431526	B	389.572	2
20-FEB-13	4835735	B	118.633	2
20-FEB-13	5378851	A	699.1	1
21-FEB-13	1075250	B	59.744	1
21-FEB-13	2910519	B	33.333	1
21-FEB-13	3041572	B	222.052	2
21-FEB-13	3377628	B	153.761	1
21-FEB-13	3526038	B	119.573	1
21-FEB-13	4203114	B	68.291	1
21-FEB-13	4468246	A	2646.0	1
21-FEB-13	4718401	A	265.4	2
22-FEB-13	1229916	C	119.57	1
24-FEB-13	0097971	B	76.838	1
24-FEB-13	0744311	B	119.573	1
24-FEB-13	0755327	A	79.6	1
24-FEB-13	3029961	B	25.556	1
24-FEB-13	3353386	B	99.829	1
24-FEB-13	3452989	B	93.932	1
24-FEB-13	4431526	B	76.838	1
24-FEB-13	5886896	B	169.743	2
24-FEB-13	5942843	B	68.291	1
25-FEB-13	1880319	B	42.65	1
25-FEB-13	1913061	B	41.709	1
25-FEB-13	2227425	B	99.829	1
25-FEB-13	3377985	B	25.8	1
25-FEB-13	4107676	B	76.838	1
25-FEB-13	3931556	B	77.8	1
25-FEB-13	6051303	B	111.026	1
25-FEB-13	6053156	B	42.65	1
25-FEB-13	6177205	B	150.256	1
25-FEB-13	6212684	B	53.761	1
25-FEB-13	6215404	A	2646.0	1
26-FEB-13	1168699	A	256.6	1
26-FEB-13	2258229	B	179.317	2
26-FEB-13	2546804	A	2646.0	1
26-FEB-13	3157733	B	162.308	1
26-FEB-13	3645191	B	76.838	1
26-FEB-13	4533543	B	92.222	1
27-FEB-13	0946407	B	145.214	1
27-FEB-13	1528351	A	699.1	1
27-FEB-13	2659531	B	92.222	1
27-FEB-13	3471672	B	33.162	1
27-FEB-13	4113898	B	76.838	1
27-FEB-13	4325820	B	76.838	1
27-FEB-13	4823699	A	310.6	1
28-FEB-13	1434239	B	33.0	1
28-FEB-13	1628515	B	92.222	1
28-FEB-13	2403562	B	85.299	1
28-FEB-13	2657984	B	76.838	1
28-FEB-13	3233706	B	60.846	1
28-FEB-13	6248962	B	152.214	2
28-FEB-13	6340558	B	27.9	1
01-MAR-13	0179061	B	256.325	1
01-MAR-13	1120232	A	115.0	1
01-MAR-13	1812081	B	115.461	2
01-MAR-13	2316437	B	41.709	1
01-MAR-13	2547671	B	42.564	1
01-MAR-13	2615586	B	72.564	1
01-MAR-13	3269202	B	68.291	1
01-MAR-13	3418173	B	73.419	1
01-MAR-13	3486564	B	51.197	1
01-MAR-13	3679922	B	23.9	1
01-MAR-13	4525876	C	81.2	1
01-MAR-13	4347325	A	699.1	1
01-MAR-13	6019071	C	235.9	2
01-MAR-13	6380474	B	76.838	1
02-MAR-13	2225504	B	72.564	1
02-MAR-13	2731135	A	132.7	1
02-MAR-13	3265411	A	132.7	1
02-MAR-13	4041733	B	76.752	1
22-FEB-13	3532549	A	79.6	1
22-FEB-13	4168927	C	119.57	1
22-FEB-13	4014193	B	93.932	1
22-FEB-13	6076038	B	93.932	1
22-FEB-13	6077517	B	85.299	1
23-FEB-13	0412879	B	110.94	1
